date,time_of_day,day_of_week,borough,location,temperature,humidity,weather,vehicle_type,avg_speed_kmph,vehicle_count,accidents_reported,road_condition_score,holiday_flag,congestion_level
2023-01-09 16:00:00,Afternoon,Thursday,Bronx,Uptown,39.7,94,Rainy,Motorbike,12.0,3700,3,1,0,HIGH
2023-01-09 17:00:00,Evening,Thursday,Queens,Downtown,35.2,64,Windy,Motorbike,41.8,1549,4,9,0,MEDIUM
2023-01-09 18:00:00,Morning,Wednesday,Manhattan,Market,24.7,59,Clear,Bus,38.4,2646,3,6,1,MEDIUM
2023-01-09 19:00:00,Afternoon,Sunday,Manhattan,Highway,27.0,70,Stormy,Bus,19.6,3194,1,3,0,HIGH
2023-01-09 20:00:00,Night,Monday,Bronx,Uptown,18.6,90,Foggy,Motorbike,14.0,3067,1,4,0,HIGH
2023-01-09 21:00:00,Afternoon,Sunday,Staten Island,Highway,28.1,63,Cloudy,Bus,64.9,4057,0,3,0,HIGH
2023-01-09 22:00:00,Morning,Wednesday,Queens,Airport,31.7,73,Cloudy,Motorbike,40.1,2474,0,4,1,MEDIUM
2023-01-09 23:00:00,Morning,Thursday,Bronx,Downtown,29.2,48,Cloudy,Car,77.2,1208,3,4,0,MEDIUM
2023-01-10 00:00:00,Evening,Wednesday,Brooklyn,Market,41.7,90,Windy,Motorbike,62.3,155,1,5,1,LOW
2023-01-10 01:00:00,Night,Sunday,Bronx,Airport,36.6,78,Windy,Car,16.3,4489,1,1,1,HIGH
2023-01-10 02:00:00,Evening,Tuesday,Bronx,Highway,30.6,93,Clear,Bus,39.8,1654,3,6,0,MEDIUM
2023-01-10 03:00:00,Evening,Tuesday,Queens,Industrial,16.0,42,Windy,Motorbike,67.1,1471,1,1,0,MEDIUM
2023-01-10 04:00:00,Morning,Tuesday,Brooklyn,Airport,25.1,28,Windy,Car,67.5,971,2,7,0,LOW
2023-01-10 05:00:00,Afternoon,Wednesday,Bronx,Market,17.2,36,Windy,Bicycle,77.2,1351,2,4,0,MEDIUM
2023-01-10 06:00:00,Morning,Thursday,Bronx,Downtown,39.6,51,Rainy,Bicycle,32.0,1366,1,4,0,MEDIUM
2023-01-10 07:00:00,Night,Saturday,Queens,Uptown,21.8,60,Stormy,Motorbike,43.1,3650,0,3,0,HIGH
2023-01-10 08:00:00,Morning,Monday,Brooklyn,Downtown,37.8,31,Cloudy,Bus,34.4,4246,4,2,1,MEDIUM
2023-01-10 09:00:00,Night,Friday,Brooklyn,Market,33.1,88,Foggy,Car,18.6,1818,3,1,0,MEDIUM
2023-01-10 10:00:00,Afternoon,Friday,Queens,Airport,22.0,55,Cloudy,Motorbike,58.4,332,4,9,1,LOW
2023-01-10 11:00:00,Night,Monday,Bronx,Market,20.7,72,Cloudy,Bus,57.9,3521,1,4,0,HIGH
2023-01-10 12:00:00,Afternoon,Wednesday,Queens,Industrial,33.2,53,Rainy,Car,78.6,1579,1,6,0,MEDIUM
2023-01-10 13:00:00,Afternoon,Friday,Staten Island,Airport,23.1,40,Clear,Truck,46.9,4467,2,2,0,HIGH
2023-01-10 14:00:00,Night,Wednesday,Manhattan,Airport,32.4,60,Cloudy,Car,67.8,1314,2,2,0,MEDIUM
2023-01-10 15:00:00,Night,Wednesday,Queens,Airport,37.2,48,Cloudy,Bus,52.0,4589,3,2,0,HIGH
2023-01-10 16:00:00,Afternoon,Sunday,Manhattan,Downtown,18.4,53,Stormy,Bicycle,12.2,3842,4,8,0,HIGH
2023-01-10 17:00:00,Night,Saturday,Manhattan,Downtown,16.8,47,Cloudy,Bus,35.0,2241,1,8,0,MEDIUM
2023-01-10 18:00:00,Afternoon,Tuesday,Bronx,Suburb,38.0,40,Rainy,Bicycle,47.3,2184,1,2,0,MEDIUM
2023-01-10 19:00:00,Morning,Friday,Brooklyn,Industrial,33.1,80,Rainy,Bicycle,25.0,3135,2,6,0,MEDIUM
2023-01-10 20:00:00,Afternoon,Sunday,Manhattan,Airport,17.9,81,Clear,Truck,71.4,2478,0,2,0,MEDIUM
2023-01-10 21:00:00,Morning,Wednesday,Manhattan,Downtown,41.4,90,Rainy,Bus,54.1,3196,4,2,0,HIGH
2023-01-10 22:00:00,Morning,Monday,Queens,Downtown,39.1,56,Foggy,Truck,45.1,167,3,8,0,LOW
2023-01-10 23:00:00,Evening,Friday,Staten Island,Suburb,18.4,46,Foggy,Bus,64.5,4426,3,9,0,HIGH
2023-01-11 00:00:00,Night,Friday,Staten Island,Uptown,18.4,38,Foggy,Truck,13.8,1210,2,8,0,MEDIUM
2023-01-11 01:00:00,Evening,Friday,Manhattan,Suburb,18.6,43,Windy,Truck,41.3,4473,2,5,0,HIGH
2023-01-11 02:00:00,Morning,Saturday,Bronx,Suburb,37.5,89,Stormy,Car,69.7,3702,4,9,0,HIGH
2023-01-11 03:00:00,Morning,Friday,Manhattan,Suburb,19.2,89,Clear,Motorbike,79.3,3029,4,8,0,HIGH
2023-01-11 04:00:00,Afternoon,Monday,Staten Island,Market,40.0,50,Cloudy,Truck,11.5,2274,3,3,0,MEDIUM
2023-01-11 05:00:00,Evening,Wednesday,Brooklyn,Airport,37.4,46,Clear,Motorbike,61.4,3011,4,7,1,HIGH
2023-01-11 06:00:00,Afternoon,Friday,Manhattan,Airport,34.8,79,Windy,Car,64.6,812,1,3,0,LOW
2023-01-11 07:00:00,Morning,Friday,Manhattan,Suburb,22.8,61,Rainy,Truck,27.9,2044,4,3,0,MEDIUM
2023-01-11 08:00:00,Afternoon,Thursday,Queens,Downtown,26.3,81,Cloudy,Motorbike,38.6,1758,4,8,0,MEDIUM
2023-01-11 09:00:00,Night,Wednesday,Bronx,Downtown,35.0,70,Stormy,Motorbike,32.4,4909,1,8,0,MEDIUM
2023-01-11 10:00:00,Afternoon,Tuesday,Brooklyn,Highway,23.1,42,Clear,Car,61.0,3465,4,8,0,HIGH
2023-01-11 11:00:00,Evening,Sunday,Brooklyn,Market,35.7,49,Cloudy,Bus,77.4,2538,1,1,1,MEDIUM
2023-01-11 12:00:00,Evening,Wednesday,Bronx,Industrial,26.3,79,Windy,Bus,54.3,2161,3,3,1,MEDIUM
2023-01-11 13:00:00,Evening,Friday,Queens,Airport,32.2,72,Rainy,Bus,57.9,2241,2,7,1,MEDIUM
2023-01-11 14:00:00,Evening,Tuesday,Bronx,Highway,41.8,61,Windy,Motorbike,78.6,3142,4,1,0,HIGH
2023-01-11 15:00:00,Afternoon,Wednesday,Brooklyn,Industrial,25.9,76,Foggy,Car,58.4,2642,1,6,1,MEDIUM
2023-01-11 16:00:00,Afternoon,Friday,Queens,Airport,39.1,87,Foggy,Car,60.3,4955,0,8,0,HIGH
2023-01-11 17:00:00,Morning,Tuesday,Bronx,Industrial,30.5,27,Windy,Motorbike,16.4,1456,2,6,0,MEDIUM
2023-01-11 18:00:00,Night,Saturday,Brooklyn,Uptown,27.0,66,Cloudy,Car,76.4,4195,4,6,0,HIGH
2023-01-11 19:00:00,Evening,Saturday,Brooklyn,Airport,37.2,39,Foggy,Bicycle,47.0,634,4,9,0,LOW
2023-01-11 20:00:00,Morning,Monday,Brooklyn,Airport,15.5,84,Windy,Car,71.4,3307,1,3,1,HIGH
2023-01-11 21:00:00,Afternoon,Wednesday,Bronx,Industrial,39.9,87,Stormy,Truck,22.2,2091,2,9,0,MEDIUM
2023-01-11 22:00:00,Afternoon,Saturday,Staten Island,Airport,36.7,60,Clear,Motorbike,78.0,598,0,9,0,LOW
2023-01-11 23:00:00,Night,Wednesday,Queens,Airport,22.1,74,Cloudy,Bicycle,12.6,4895,0,8,0,HIGH
2023-01-12 00:00:00,Afternoon,Saturday,Brooklyn,Suburb,23.0,86,Clear,Truck,22.9,1171,1,6,0,MEDIUM
2023-01-12 01:00:00,Afternoon,Saturday,Bronx,Downtown,27.2,28,Clear,Truck,32.4,1428,2,9,1,MEDIUM
2023-01-12 02:00:00,Evening,Monday,Brooklyn,Downtown,39.1,38,Windy,Motorbike,52.3,2911,1,7,0,MEDIUM
2023-01-12 03:00:00,Evening,Friday,Staten Island,Uptown,41.9,33,Cloudy,Car,37.9,1708,4,2,0,MEDIUM
2023-01-12 04:00:00,Morning,Monday,Manhattan,Downtown,41.1,92,Windy,Bus,66.4,651,2,2,0,LOW
2023-01-12 05:00:00,Morning,Sunday,Brooklyn,Market,19.3,31,Cloudy,Motorbike,49.2,1763,1,7,1,MEDIUM
2023-01-12 06:00:00,Evening,Sunday,Bronx,Highway,41.4,58,Cloudy,Motorbike,15.2,1226,1,3,0,MEDIUM
2023-01-12 07:00:00,Evening,Tuesday,Bronx,Downtown,38.4,51,Windy,Bus,53.8,3564,3,6,1,HIGH
2023-01-12 08:00:00,Night,Friday,Manhattan,Downtown,35.7,55,Stormy,Bus,76.8,657,1,8,1,LOW
2023-01-12 09:00:00,Night,Monday,Staten Island,Airport,18.8,77,Cloudy,Motorbike,44.8,2458,0,8,0,MEDIUM
2023-01-12 10:00:00,Morning,Sunday,Manhattan,Highway,21.0,83,Rainy,Car,15.3,4504,4,8,1,HIGH
2023-01-12 11:00:00,Morning,Sunday,Queens,Industrial,30.2,92,Stormy,Truck,50.1,4319,1,3,1,HIGH
2023-01-12 12:00:00,Evening,Sunday,Staten Island,Suburb,23.7,56,Rainy,Truck,43.3,1827,4,6,0,MEDIUM
2023-01-12 13:00:00,Afternoon,Wednesday,Queens,Airport,35.1,53,Windy,Bus,77.1,554,0,4,0,LOW
2023-01-12 14:00:00,Afternoon,Wednesday,Queens,Uptown,19.6,52,Cloudy,Bus,49.4,4347,4,5,0,HIGH
2023-01-12 15:00:00,Night,Monday,Brooklyn,Uptown,15.7,83,Rainy,Bicycle,72.3,133,1,2,0,LOW
2023-01-12 16:00:00,Morning,Saturday,Staten Island,Industrial,35.3,65,Cloudy,Bicycle,66.4,4144,4,3,1,HIGH
2023-01-12 17:00:00,Evening,Friday,Bronx,Downtown,19.8,58,Rainy,Truck,63.7,1471,0,5,0,MEDIUM
2023-01-12 18:00:00,Morning,Wednesday,Bronx,Downtown,36.9,75,Foggy,Motorbike,51.8,1438,0,9,1,MEDIUM
2023-01-12 19:00:00,Afternoon,Tuesday,Brooklyn,Uptown,33.1,50,Cloudy,Car,49.0,3803,2,7,0,HIGH
2023-01-12 20:00:00,Evening,Tuesday,Bronx,Downtown,40.6,45,Stormy,Bicycle,70.7,3119,2,7,0,HIGH
2023-01-12 21:00:00,Evening,Saturday,Bronx,Highway,38.1,93,Rainy,Motorbike,69.7,2938,0,6,0,MEDIUM
2023-01-12 22:00:00,Night,Thursday,Staten Island,Uptown,38.5,63,Stormy,Motorbike,40.2,2665,1,4,1,MEDIUM
2023-01-12 23:00:00,Afternoon,Thursday,Staten Island,Suburb,35.6,77,Foggy,Bicycle,48.6,101,3,1,1,LOW
2023-01-13 00:00:00,Night,Wednesday,Queens,Industrial,21.2,57,Clear,Car,79.2,317,2,7,1,LOW
2023-01-13 01:00:00,Evening,Tuesday,Manhattan,Uptown,21.5,42,Rainy,Bus,41.3,4439,1,7,0,HIGH
2023-01-13 02:00:00,Morning,Tuesday,Bronx,Market,28.9,45,Foggy,Car,74.8,2845,1,7,1,MEDIUM
2023-01-13 03:00:00,Morning,Thursday,Brooklyn,Market,37.2,86,Rainy,Car,27.8,3341,1,3,0,MEDIUM
2023-01-13 04:00:00,Evening,Friday,Staten Island,Uptown,36.3,82,Rainy,Bicycle,11.6,4418,3,3,1,HIGH
2023-01-13 05:00:00,Morning,Wednesday,Brooklyn,Airport,41.7,31,Windy,Bus,14.4,4139,1,7,0,HIGH
2023-01-13 06:00:00,Night,Sunday,Brooklyn,Highway,20.5,26,Rainy,Car,79.2,1754,3,6,0,MEDIUM
2023-01-13 07:00:00,Afternoon,Friday,Manhattan,Downtown,18.2,88,Cloudy,Car,72.1,408,2,9,0,LOW
2023-01-13 08:00:00,Evening,Tuesday,Staten Island,Uptown,30.5,77,Windy,Bicycle,39.2,4882,2,8,1,MEDIUM
2023-01-13 09:00:00,Morning,Saturday,Manhattan,Highway,23.9,89,Clear,Bicycle,34.2,2859,2,9,0,MEDIUM
2023-01-13 10:00:00,Morning,Tuesday,Brooklyn,Market,20.8,33,Foggy,Truck,39.1,310,4,4,0,MEDIUM
2023-01-13 11:00:00,Night,Tuesday,Staten Island,Airport,22.2,63,Stormy,Motorbike,58.7,4489,0,6,1,HIGH
2023-01-13 12:00:00,Night,Tuesday,Manhattan,Industrial,25.3,28,Clear,Motorbike,26.7,3033,3,9,1,MEDIUM
2023-01-13 13:00:00,Afternoon,Sunday,Queens,Uptown,40.1,88,Rainy,Car,27.8,2765,0,2,0,MEDIUM
2023-01-13 14:00:00,Morning,Wednesday,Queens,Suburb,26.3,57,Rainy,Motorbike,13.7,4237,3,5,0,HIGH
2023-01-13 15:00:00,Afternoon,Saturday,Queens,Industrial,29.2,71,Windy,Motorbike,25.4,3956,1,3,0,MEDIUM
2023-01-13 16:00:00,Evening,Thursday,Manhattan,Uptown,27.6,46,Clear,Car,15.6,1796,0,7,1,MEDIUM
2023-01-13 17:00:00,Afternoon,Tuesday,Queens,Suburb,34.7,48,Stormy,Bicycle,24.4,3866,1,3,0,MEDIUM
2023-01-13 18:00:00,Evening,Monday,Manhattan,Uptown,27.9,68,Foggy,Bus,19.0,4935,0,5,1,HIGH
2023-01-13 19:00:00,Afternoon,Sunday,Staten Island,Downtown,31.1,49,Clear,Motorbike,58.8,3401,2,9,0,HIGH
2023-01-13 20:00:00,Night,Friday,Brooklyn,Industrial,40.7,44,Clear,Motorbike,13.5,1463,3,7,1,MEDIUM
2023-01-13 21:00:00,Afternoon,Sunday,Brooklyn,Market,19.9,61,Rainy,Car,73.0,3207,1,9,1,HIGH
2023-01-13 22:00:00,Evening,Monday,Staten Island,Market,28.3,50,Stormy,Motorbike,15.5,1629,2,5,0,MEDIUM
2023-01-13 23:00:00,Morning,Sunday,Brooklyn,Airport,18.8,74,Rainy,Truck,43.1,1879,0,6,1,MEDIUM
2023-01-14 00:00:00,Night,Friday,Manhattan,Highway,19.0,86,Clear,Truck,47.0,4353,4,2,0,HIGH
2023-01-14 01:00:00,Afternoon,Wednesday,Queens,Industrial,20.7,60,Cloudy,Truck,53.5,795,3,2,0,LOW
2023-01-14 02:00:00,Morning,Friday,Staten Island,Market,32.5,71,Clear,Bicycle,41.8,1460,2,1,0,MEDIUM
2023-01-14 03:00:00,Evening,Tuesday,Staten Island,Industrial,30.2,81,Foggy,Truck,55.5,3858,2,2,0,HIGH
2023-01-14 04:00:00,Night,Wednesday,Bronx,Airport,37.9,56,Cloudy,Bicycle,67.2,794,1,5,1,LOW
2023-01-14 05:00:00,Evening,Wednesday,Queens,Industrial,28.1,38,Windy,Bicycle,43.3,4932,4,1,0,HIGH
2023-01-14 06:00:00,Evening,Friday,Staten Island,Airport,27.4,67,Clear,Bus,16.9,1456,4,3,0,MEDIUM
2023-01-14 07:00:00,Morning,Friday,Queens,Suburb,37.4,36,Stormy,Car,53.6,1413,4,2,0,MEDIUM
2023-01-14 08:00:00,Evening,Wednesday,Bronx,Industrial,22.3,49,Foggy,Bicycle,48.7,121,1,2,0,LOW
2023-01-14 09:00:00,Evening,Tuesday,Staten Island,Market,19.2,92,Cloudy,Motorbike,60.2,3921,0,6,1,HIGH
2023-01-14 10:00:00,Morning,Sunday,Queens,Downtown,36.2,28,Foggy,Bicycle,23.4,1897,2,3,0,MEDIUM
2023-01-14 11:00:00,Night,Sunday,Brooklyn,Suburb,25.8,34,Foggy,Car,28.6,4107,1,1,0,MEDIUM
2023-01-14 12:00:00,Afternoon,Tuesday,Staten Island,Highway,38.4,73,Clear,Bus,41.0,3503,0,9,1,HIGH
2023-01-14 13:00:00,Evening,Sunday,Queens,Suburb,39.0,29,Stormy,Bus,13.6,3213,3,7,0,HIGH
2023-01-14 14:00:00,Afternoon,Saturday,Brooklyn,Downtown,30.2,46,Windy,Bicycle,70.0,2593,3,9,1,MEDIUM
2023-01-14 15:00:00,Morning,Monday,Bronx,Suburb,20.2,25,Foggy,Bus,17.0,2910,4,3,0,MEDIUM
2023-01-14 16:00:00,Afternoon,Tuesday,Brooklyn,Industrial,33.0,50,Rainy,Motorbike,63.3,645,2,6,0,LOW
2023-01-14 17:00:00,Night,Sunday,Queens,Industrial,26.4,89,Cloudy,Truck,35.6,3872,4,6,0,MEDIUM
2023-01-14 18:00:00,Morning,Tuesday,Queens,Downtown,21.8,68,Rainy,Motorbike,76.7,760,1,2,0,LOW
2023-01-14 19:00:00,Afternoon,Saturday,Queens,Industrial,20.5,25,Cloudy,Car,77.0,1017,2,5,0,MEDIUM
2023-01-14 20:00:00,Evening,Tuesday,Bronx,Downtown,26.9,46,Stormy,Bus,27.8,918,4,6,0,MEDIUM
2023-01-14 21:00:00,Night,Monday,Queens,Downtown,37.5,38,Foggy,Motorbike,67.0,1126,1,2,0,MEDIUM
2023-01-14 22:00:00,Morning,Thursday,Staten Island,Downtown,36.0,28,Windy,Truck,68.7,1613,1,2,1,MEDIUM
2023-01-14 23:00:00,Morning,Thursday,Brooklyn,Airport,28.3,31,Windy,Bus,70.1,112,2,2,1,LOW
2023-01-15 00:00:00,Afternoon,Sunday,Brooklyn,Downtown,30.1,79,Foggy,Bicycle,28.1,4448,3,5,1,MEDIUM
2023-01-15 01:00:00,Evening,Wednesday,Staten Island,Suburb,15.5,38,Clear,Bicycle,79.2,591,3,9,0,LOW
2023-01-15 02:00:00,Night,Wednesday,Manhattan,Industrial,34.7,50,Stormy,Car,22.9,3167,1,7,0,MEDIUM
2023-01-15 03:00:00,Evening,Monday,Bronx,Suburb,20.8,91,Cloudy,Truck,50.1,4029,0,2,0,HIGH
2023-01-15 04:00:00,Morning,Thursday,Queens,Industrial,22.8,25,Clear,Truck,48.8,2617,0,6,0,MEDIUM
2023-01-15 05:00:00,Morning,Wednesday,Manhattan,Industrial,40.2,41,Stormy,Car,16.4,299,0,1,1,HIGH
2023-01-15 06:00:00,Afternoon,Monday,Brooklyn,Market,33.4,30,Clear,Bus,68.9,1183,0,7,0,MEDIUM
2023-01-15 07:00:00,Night,Wednesday,Brooklyn,Industrial,25.4,88,Foggy,Bus,50.8,1343,2,3,0,MEDIUM
2023-01-15 08:00:00,Afternoon,Tuesday,Manhattan,Market,38.2,42,Cloudy,Truck,73.1,347,4,1,0,LOW
2023-01-15 09:00:00,Night,Saturday,Brooklyn,Uptown,17.5,88,Cloudy,Bus,33.0,989,0,5,1,MEDIUM
2023-01-15 10:00:00,Afternoon,Sunday,Queens,Downtown,36.1,72,Foggy,Bus,55.5,3995,2,2,0,HIGH
2023-01-15 11:00:00,Evening,Thursday,Staten Island,Downtown,20.4,27,Rainy,Motorbike,26.8,2180,4,2,0,MEDIUM
2023-01-15 12:00:00,Night,Wednesday,Bronx,Downtown,29.4,30,Stormy,Bus,60.2,1787,3,7,0,MEDIUM
2023-01-15 13:00:00,Evening,Thursday,Queens,Airport,25.6,41,Clear,Bicycle,30.0,248,0,1,0,MEDIUM
2023-01-15 14:00:00,Afternoon,Tuesday,Queens,Suburb,28.9,75,Foggy,Motorbike,74.3,1629,4,3,1,MEDIUM
2023-01-15 15:00:00,Night,Friday,Staten Island,Market,38.1,44,Cloudy,Bus,61.3,4150,1,9,0,HIGH
2023-01-15 16:00:00,Morning,Thursday,Queens,Market,36.2,79,Cloudy,Bicycle,10.2,4997,1,2,0,HIGH
2023-01-15 17:00:00,Afternoon,Monday,Bronx,Airport,15.7,65,Foggy,Bicycle,62.8,2883,0,2,0,MEDIUM
2023-01-15 18:00:00,Night,Sunday,Queens,Suburb,22.7,25,Rainy,Bicycle,75.8,311,3,5,0,LOW
2023-01-15 19:00:00,Night,Monday,Staten Island,Airport,23.5,79,Clear,Bus,41.9,874,2,3,0,LOW
2023-01-15 20:00:00,Morning,Wednesday,Brooklyn,Airport,16.1,49,Cloudy,Bicycle,78.2,2264,0,8,0,MEDIUM
2023-01-15 21:00:00,Afternoon,Sunday,Staten Island,Downtown,18.5,61,Windy,Bus,68.8,3415,4,3,0,HIGH
2023-01-15 22:00:00,Night,Friday,Staten Island,Market,22.5,79,Clear,Truck,44.5,3190,1,1,0,HIGH
2023-01-15 23:00:00,Night,Saturday,Staten Island,Uptown,28.2,43,Rainy,Bus,58.5,100,2,9,0,LOW
2023-01-16 00:00:00,Night,Friday,Staten Island,Uptown,28.8,85,Foggy,Bicycle,19.6,2016,3,8,0,MEDIUM
2023-01-16 01:00:00,Morning,Saturday,Bronx,Suburb,40.6,89,Foggy,Car,71.4,813,2,6,0,LOW
2023-01-16 02:00:00,Night,Friday,Brooklyn,Industrial,39.7,56,Cloudy,Bicycle,33.6,1393,1,6,0,MEDIUM
2023-01-16 03:00:00,Afternoon,Saturday,Brooklyn,Highway,23.9,66,Cloudy,Car,23.4,2289,0,3,0,MEDIUM
2023-01-16 04:00:00,Evening,Friday,Bronx,Downtown,15.9,64,Windy,Motorbike,67.6,2663,0,1,0,MEDIUM
2023-01-16 05:00:00,Afternoon,Wednesday,Queens,Downtown,15.5,31,Foggy,Motorbike,31.0,2104,2,5,0,MEDIUM
2023-01-16 06:00:00,Night,Monday,Staten Island,Airport,19.1,26,Windy,Bicycle,35.8,2582,3,8,0,MEDIUM
2023-01-16 07:00:00,Night,Sunday,Bronx,Airport,26.9,33,Windy,Car,54.4,3319,3,5,0,HIGH
2023-01-16 08:00:00,Morning,Friday,Staten Island,Airport,15.9,75,Clear,Bicycle,19.0,470,1,8,0,HIGH
2023-01-16 09:00:00,Night,Friday,Bronx,Suburb,30.7,50,Foggy,Truck,54.8,4610,2,7,0,HIGH
2023-01-16 10:00:00,Evening,Saturday,Staten Island,Industrial,17.8,42,Cloudy,Car,39.9,4591,3,3,0,MEDIUM
2023-01-16 11:00:00,Night,Tuesday,Brooklyn,Downtown,27.4,46,Rainy,Motorbike,55.3,4950,4,5,1,HIGH
2023-01-16 12:00:00,Night,Wednesday,Manhattan,Airport,20.2,66,Cloudy,Truck,48.1,1468,3,5,1,MEDIUM
2023-01-16 13:00:00,Afternoon,Sunday,Queens,Uptown,18.0,61,Rainy,Car,10.6,4131,0,7,1,HIGH
2023-01-16 14:00:00,Morning,Saturday,Queens,Uptown,23.5,38,Windy,Motorbike,52.0,3681,2,9,1,HIGH
2023-01-16 15:00:00,Afternoon,Sunday,Manhattan,Uptown,40.8,70,Windy,Motorbike,28.2,2227,0,4,0,MEDIUM
2023-01-16 16:00:00,Evening,Friday,Queens,Highway,34.2,57,Clear,Motorbike,70.6,914,1,8,0,LOW
2023-01-16 17:00:00,Morning,Sunday,Queens,Highway,19.6,93,Windy,Motorbike,75.7,3950,3,2,0,HIGH
2023-01-16 18:00:00,Afternoon,Thursday,Bronx,Market,15.5,50,Clear,Car,26.6,1927,3,2,0,MEDIUM
2023-01-16 19:00:00,Morning,Saturday,Manhattan,Uptown,36.7,73,Rainy,Truck,46.9,333,1,7,0,LOW
2023-01-16 20:00:00,Evening,Wednesday,Brooklyn,Downtown,40.2,31,Stormy,Bus,17.9,432,4,3,0,HIGH
2023-01-16 21:00:00,Morning,Sunday,Manhattan,Uptown,38.7,32,Windy,Motorbike,56.1,3828,4,8,0,HIGH
2023-01-16 22:00:00,Morning,Wednesday,Bronx,Market,32.4,31,Clear,Car,50.3,1778,1,6,0,MEDIUM
2023-01-16 23:00:00,Morning,Thursday,Staten Island,Airport,32.5,82,Rainy,Bicycle,77.3,4837,4,1,0,HIGH
2023-01-17 00:00:00,Night,Monday,Brooklyn,Airport,31.3,52,Windy,Bicycle,73.3,1592,1,5,0,MEDIUM
2023-01-17 01:00:00,Afternoon,Friday,Queens,Suburb,18.2,31,Rainy,Truck,26.1,2326,1,6,0,MEDIUM
2023-01-17 02:00:00,Evening,Monday,Queens,Uptown,39.9,35,Cloudy,Bicycle,51.2,2235,1,7,0,MEDIUM
2023-01-17 03:00:00,Afternoon,Wednesday,Bronx,Suburb,30.9,75,Cloudy,Bicycle,32.8,1432,4,1,0,MEDIUM
2023-01-17 04:00:00,Night,Saturday,Manhattan,Airport,26.5,52,Windy,Bus,44.6,4284,2,2,0,HIGH
2023-01-17 05:00:00,Morning,Tuesday,Bronx,Uptown,21.9,60,Windy,Motorbike,28.4,1100,4,8,0,MEDIUM
2023-01-17 06:00:00,Afternoon,Monday,Manhattan,Uptown,38.9,58,Windy,Bus,32.5,1284,0,8,0,MEDIUM
2023-01-17 07:00:00,Night,Tuesday,Queens,Highway,22.9,28,Clear,Bicycle,63.1,1345,2,1,1,MEDIUM
2023-01-17 08:00:00,Night,Saturday,Brooklyn,Highway,17.3,80,Stormy,Bus,20.2,454,0,2,0,MEDIUM
2023-01-17 09:00:00,Night,Saturday,Queens,Suburb,39.4,56,Windy,Car,49.9,2640,2,6,0,MEDIUM
2023-01-17 10:00:00,Afternoon,Friday,Bronx,Uptown,20.4,31,Windy,Truck,48.4,394,4,3,0,LOW
2023-01-17 11:00:00,Afternoon,Saturday,Brooklyn,Market,26.9,50,Cloudy,Motorbike,42.4,3960,3,8,0,HIGH
2023-01-17 12:00:00,Night,Friday,Manhattan,Market,26.0,33,Stormy,Car,20.1,1081,1,8,0,MEDIUM
2023-01-17 13:00:00,Morning,Tuesday,Queens,Uptown,24.9,33,Windy,Car,61.4,2051,4,6,0,MEDIUM
2023-01-17 14:00:00,Afternoon,Thursday,Brooklyn,Market,35.3,64,Rainy,Motorbike,58.3,4250,1,7,0,HIGH
2023-01-17 15:00:00,Evening,Sunday,Queens,Suburb,38.4,67,Clear,Bicycle,11.0,1299,0,7,0,MEDIUM
2023-01-17 16:00:00,Night,Thursday,Staten Island,Market,19.8,88,Stormy,Truck,43.1,1966,2,7,1,MEDIUM
2023-01-17 17:00:00,Evening,Tuesday,Staten Island,Airport,19.4,25,Clear,Motorbike,45.6,2475,2,6,0,MEDIUM
2023-01-17 18:00:00,Morning,Friday,Queens,Market,28.2,64,Foggy,Car,11.7,2888,0,6,0,MEDIUM
2023-01-17 19:00:00,Afternoon,Sunday,Manhattan,Airport,22.3,37,Windy,Motorbike,77.9,229,2,5,0,LOW
2023-01-17 20:00:00,Evening,Sunday,Manhattan,Downtown,29.8,76,Foggy,Car,28.3,1859,3,5,0,MEDIUM
2023-01-17 21:00:00,Evening,Tuesday,Staten Island,Industrial,34.5,43,Stormy,Motorbike,55.6,3610,4,8,0,HIGH
2023-01-17 22:00:00,Night,Saturday,Queens,Uptown,39.4,34,Windy,Bus,45.5,1393,1,5,1,MEDIUM
2023-01-17 23:00:00,Evening,Friday,Staten Island,Suburb,36.8,89,Windy,Truck,15.5,4857,2,2,1,HIGH
2023-01-18 00:00:00,Morning,Thursday,Brooklyn,Highway,32.3,87,Stormy,Motorbike,56.9,3914,1,1,0,HIGH
2023-01-18 01:00:00,Morning,Tuesday,Brooklyn,Airport,25.2,27,Foggy,Truck,73.1,3767,4,3,1,HIGH
2023-01-18 02:00:00,Morning,Monday,Bronx,Airport,40.8,63,Windy,Bus,75.0,582,1,7,0,LOW
2023-01-18 03:00:00,Morning,Tuesday,Manhattan,Downtown,17.6,34,Stormy,Truck,73.4,155,2,9,0,LOW
2023-01-18 04:00:00,Afternoon,Wednesday,Manhattan,Uptown,32.9,50,Stormy,Bus,59.2,3944,1,2,0,HIGH
2023-01-18 05:00:00,Morning,Saturday,Brooklyn,Suburb,26.7,39,Cloudy,Bicycle,58.1,4279,4,2,0,HIGH
2023-01-18 06:00:00,Evening,Friday,Queens,Airport,38.6,43,Stormy,Car,24.3,2337,1,6,0,MEDIUM
2023-01-18 07:00:00,Afternoon,Thursday,Staten Island,Uptown,20.6,73,Windy,Bicycle,55.5,4806,4,5,1,HIGH
2023-01-18 08:00:00,Evening,Saturday,Brooklyn,Market,33.4,67,Rainy,Car,52.9,4113,3,9,0,HIGH
